label,binoculars_score,min_k_prob_0.05,min_k_prob_0.1,min_k_prob_0.2,min_k_prob_0.3,min_k_prob_0.4,min_k_prob_0.5,min_k_prob_0.6
0,1.1096774339675903,3.282912075519562e-08,1.909211277961731e-07,1.043081283569336e-06,1.952052116394043e-06,3.471970558166504e-06,5.5730342864990234e-06,7.4803829193115234e-06
0,1.048387050628662,2.954038791358471e-09,1.0069925338029861e-08,9.592622518539429e-08,3.166496753692627e-07,9.350478649139404e-07,1.6838312149047852e-06,2.9355287551879883e-06
0,1.0064516067504883,1.8440186977386475e-07,3.2782554626464844e-07,1.080334186553955e-06,2.086162567138672e-06,3.248453140258789e-06,4.76837158203125e-06,7.4803829193115234e-06
1,1.0493826866149902,1.618172973394394e-08,3.864988684654236e-08,1.6763806343078613e-07,8.381903171539307e-07,2.726912498474121e-06,4.947185516357422e-06,8.165836334228516e-06
0,1.1428571939468384,1.3387762010097504e-08,3.282912075519562e-08,1.4621764421463013e-07,6.183981895446777e-07,1.4230608940124512e-06,2.3543834686279297e-06,3.874301910400391e-06
0,0.9466666579246521,1.210719347000122e-08,8.149072527885437e-08,3.073364496231079e-07,9.760260581970215e-07,2.041459083557129e-06,3.56137752532959e-06,5.781650543212891e-06
0,0.9285714030265808,2.0372681319713593e-08,1.1082738637924194e-07,5.587935447692871e-07,1.2665987014770508e-06,2.4437904357910156e-06,4.291534423828125e-06,6.556510925292969e-06
0,1.014814853668213,5.471520125865936e-08,9.12696123123169e-08,4.637986421585083e-07,1.0132789611816406e-06,1.6689300537109375e-06,2.5480985641479492e-06,4.023313522338867e-06
0,1.0506329536437988,2.223532646894455e-08,7.82310962677002e-08,4.33996319770813e-07,1.1548399925231934e-06,2.1904706954956055e-06,3.725290298461914e-06,5.632638931274414e-06
1,0.9047619104385376,9.255018085241318e-09,2.3865140974521637e-08,9.546056389808655e-08,2.514570951461792e-07,5.289912223815918e-07,1.1399388313293457e-06,2.0563602447509766e-06
0,1.0,3.7834979593753815e-09,1.0710209608078003e-08,6.28642737865448e-08,3.1851232051849365e-07,9.08970832824707e-07,1.8328428268432617e-06,3.382563591003418e-06
1,0.9383561611175537,1.1082738637924194e-07,2.300366759300232e-07,4.991888999938965e-07,8.866190910339355e-07,2.0116567611694336e-06,3.7550926208496094e-06,5.453824996948242e-06
1,0.8842975497245789,1.7578713595867157e-08,3.213062882423401e-08,9.080395102500916e-08,3.371387720108032e-07,8.419156074523926e-07,2.1457672119140625e-06,3.844499588012695e-06
0,1.1174088716506958,1.0943040251731873e-08,3.096647560596466e-08,1.7136335372924805e-07,5.289912223815918e-07,1.1473894119262695e-06,2.0563602447509766e-06,3.3527612686157227e-06
0,0.9295774698257446,3.92901711165905e-09,9.720679372549057e-09,7.171183824539185e-08,3.0547380447387695e-07,8.307397365570068e-07,2.0265579223632812e-06,3.7848949432373047e-06
1,1.125,4.71482053399086e-09,5.448237061500549e-08,2.0489096641540527e-07,4.805624485015869e-07,1.1101365089416504e-06,2.1457672119140625e-06,3.874301910400391e-06
0,0.890070915222168,3.230525180697441e-09,8.09086486697197e-09,3.213062882423401e-08,1.1781230568885803e-07,3.650784492492676e-07,9.98377799987793e-07,1.996755599975586e-06
1,1.0656565427780151,6.955815479159355e-09,3.166496753692627e-08,3.632158041000366e-07,1.080334186553955e-06,1.862645149230957e-06,3.069639205932617e-06,5.334615707397461e-06
1,1.0191082954406738,9.720679372549057e-09,4.842877388000488e-08,1.5366822481155396e-07,4.3213367462158203e-07,1.1175870895385742e-06,2.250075340270996e-06,4.0531158447265625e-06
0,1.0128204822540283,5.8673322200775146e-08,1.4435499906539917e-07,4.600733518600464e-07,1.1175870895385742e-06,1.7434358596801758e-06,3.039836883544922e-06,5.662441253662109e-06
1,1.0068026781082153,1.4406396076083183e-09,6.565824151039124e-08,4.302710294723511e-07,1.0728836059570312e-06,2.130866050720215e-06,4.082918167114258e-06,7.212162017822266e-06
0,1.2455090284347534,3.608874976634979e-08,1.4062970876693726e-07,5.513429641723633e-07,2.562999725341797e-06,5.185604095458984e-06,8.225440979003906e-06,1.2218952178955078e-05
1,0.9215686321258545,1.979060471057892e-08,7.310882210731506e-08,4.507601261138916e-07,1.3336539268493652e-06,3.0249357223510742e-06,5.543231964111328e-06,8.702278137207031e-06
1,0.9316770434379578,6.257323548197746e-09,2.2817403078079224e-08,7.916241884231567e-08,1.7136335372924805e-07,5.401670932769775e-07,1.7508864402770996e-06,3.1888484954833984e-06
1,0.857758641242981,1.8189894035458565e-09,9.89530235528946e-09,3.8929283618927e-07,1.0952353477478027e-06,1.8700957298278809e-06,2.7865171432495117e-06,4.1425228118896484e-06
0,1.0273972749710083,6.111804395914078e-09,4.21423465013504e-08,1.4994293451309204e-07,7.487833499908447e-07,1.475214958190918e-06,2.652406692504883e-06,4.6193599700927734e-06
1,0.8984962701797485,1.8277205526828766e-08,4.493631422519684e-08,2.7939677238464355e-07,7.040798664093018e-07,1.4081597328186035e-06,3.084540367126465e-06,6.0498714447021484e-06
0,1.0666667222976685,3.864988684654236e-08,6.565824151039124e-08,4.3958425521850586e-07,1.2367963790893555e-06,2.205371856689453e-06,3.427267074584961e-06,5.304813385009766e-06
1,0.7423076629638672,1.025910023599863e-09,5.238689482212067e-09,2.6659108698368073e-08,1.0244548320770264e-07,3.4458935260772705e-07,6.817281246185303e-07,1.2740492820739746e-06
1,1.0364372730255127,2.3981556296348572e-08,6.007030606269836e-08,2.551823854446411e-07,4.33996319770813e-07,8.717179298400879e-07,1.6391277313232422e-06,2.905726432800293e-06
1,0.9526315927505493,1.7811544239521027e-08,7.962808012962341e-08,4.991888999938965e-07,1.4007091522216797e-06,3.084540367126465e-06,4.947185516357422e-06,7.063150405883789e-06
1,0.9745222926139832,3.623426891863346e-09,2.6309862732887268e-08,1.4435499906539917e-07,4.041939973831177e-07,1.0505318641662598e-06,2.2798776626586914e-06,4.410743713378906e-06
1,1.1104294061660767,6.05359673500061e-08,1.5459954738616943e-07,6.332993507385254e-07,1.1622905731201172e-06,1.8775463104248047e-06,2.8014183044433594e-06,4.023313522338867e-06
1,0.9108280539512634,5.21540641784668e-08,1.0989606380462646e-07,3.1478703022003174e-07,8.195638656616211e-07,1.564621925354004e-06,2.8312206268310547e-06,4.26173210144043e-06
0,1.0193548202514648,6.170012056827545e-09,5.51808625459671e-08,2.4586915969848633e-07,8.158385753631592e-07,1.5124678611755371e-06,2.637505531311035e-06,5.21540641784668e-06
1,0.9245283007621765,2.9103830456733704e-09,3.958120942115784e-08,3.594905138015747e-07,1.519918441772461e-06,3.5017728805541992e-06,5.811452865600586e-06,9.417533874511719e-06
1,1.044585943222046,5.494803190231323e-08,1.1129304766654968e-07,3.110617399215698e-07,1.0058283805847168e-06,1.6987323760986328e-06,2.7120113372802734e-06,3.844499588012695e-06
0,0.8214285969734192,8.754432201385498e-08,2.0023435354232788e-07,8.009374141693115e-07,2.0563602447509766e-06,3.3676624298095703e-06,5.602836608886719e-06,9.238719940185547e-06
1,0.9428571462631226,5.471520125865936e-08,9.825453162193298e-08,4.284083843231201e-07,1.043081283569336e-06,1.8030405044555664e-06,2.592802047729492e-06,3.7103891372680664e-06
0,1.0352941751480103,1.2386590242385864e-07,2.2910535335540771e-07,9.275972843170166e-07,2.2351741790771484e-06,3.933906555175781e-06,6.884336471557617e-06,1.0311603546142578e-05
0,0.8571428656578064,2.0081643015146255e-09,5.675246939063072e-09,4.493631422519684e-08,1.7881393432617188e-07,4.880130290985107e-07,8.977949619293213e-07,2.0712614059448242e-06
1,0.9523809552192688,3.812601789832115e-09,1.932494342327118e-08,9.639188647270203e-08,2.0209699869155884e-07,4.4330954551696777e-07,8.046627044677734e-07,1.2069940567016602e-06
0,1.0,2.759043127298355e-08,7.217749953269958e-08,3.166496753692627e-07,7.115304470062256e-07,1.6093254089355469e-06,2.8014183044433594e-06,4.9173831939697266e-06
0,1.0143884420394897,1.57160684466362e-09,5.50062395632267e-09,4.44706529378891e-08,1.4528632164001465e-07,5.62518835067749e-07,1.30385160446167e-06,2.473592758178711e-06
0,1.003999948501587,4.918547347187996e-09,1.8742866814136505e-08,6.565824151039124e-08,1.6111880540847778e-07,3.762543201446533e-07,8.158385753631592e-07,1.9371509552001953e-06
0,0.9631901979446411,1.3620592653751373e-08,4.400499165058136e-08,3.259629011154175e-07,7.897615432739258e-07,1.6689300537109375e-06,3.069639205932617e-06,4.738569259643555e-06
1,1.1655628681182861,2.7124769985675812e-08,6.472691893577576e-08,2.384185791015625e-07,5.811452865600586e-07,1.0505318641662598e-06,1.7955899238586426e-06,2.8461217880249023e-06
0,1.0441176891326904,1.618172973394394e-08,6.658956408500671e-08,2.7567148208618164e-07,9.5367431640625e-07,1.9222497940063477e-06,3.3080577850341797e-06,5.185604095458984e-06
1,0.8684210777282715,7.310882210731506e-08,1.825392246246338e-07,4.2282044887542725e-07,7.82310962677002e-07,1.519918441772461e-06,3.0249357223510742e-06,5.245208740234375e-06
0,0.9856114983558655,3.608874976634979e-08,2.3748725652694702e-07,8.158385753631592e-07,1.7136335372924805e-06,2.7567148208618164e-06,3.993511199951172e-06,5.692243576049805e-06
1,0.9319728016853333,2.1245796233415604e-09,4.336470738053322e-09,1.909211277961731e-08,7.217749953269958e-08,2.384185791015625e-07,6.668269634246826e-07,1.3709068298339844e-06
1,1.0961538553237915,1.3154931366443634e-08,5.587935447692871e-08,2.514570951461792e-07,1.1622905731201172e-06,2.7418136596679688e-06,4.559755325317383e-06,7.748603820800781e-06
0,1.067307710647583,6.315531209111214e-09,1.6996636986732483e-08,5.029141902923584e-08,2.60770320892334e-07,6.966292858123779e-07,1.5273690223693848e-06,2.8014183044433594e-06
1,1.0666667222976685,7.916241884231567e-09,5.727633833885193e-08,4.377216100692749e-07,1.4230608940124512e-06,2.7418136596679688e-06,4.32133674621582e-06,6.3478946685791016e-06
1,0.976331353187561,3.46451997756958e-07,5.587935447692871e-07,1.1846423149108887e-06,2.2649765014648438e-06,3.2335519790649414e-06,5.066394805908203e-06,8.165836334228516e-06
1,1.1707316637039185,1.3620592653751373e-08,3.213062882423401e-08,1.8067657947540283e-07,5.289912223815918e-07,1.087784767150879e-06,2.1457672119140625e-06,3.904104232788086e-06
0,0.9236640930175781,4.918547347187996e-09,6.05359673500061e-08,2.9616057872772217e-07,6.183981895446777e-07,1.55717134475708e-06,2.726912498474121e-06,4.470348358154297e-06
0,0.9683544039726257,6.007030606269836e-08,1.6391277313232422e-07,8.903443813323975e-07,1.8924474716186523e-06,3.5762786865234375e-06,5.7220458984375e-06,7.748603820800781e-06
0,0.9357143044471741,2.9976945370435715e-09,5.8498699218034744e-09,4.7730281949043274e-08,1.7508864402770996e-07,7.487833499908447e-07,2.130866050720215e-06,3.7103891372680664e-06
1,0.9064039587974548,7.729977369308472e-08,1.4808028936386108e-07,4.675239324569702e-07,1.0728836059570312e-06,2.5033950805664062e-06,4.76837158203125e-06,8.225440979003906e-06
0,1.0597014427185059,2.0209699869155884e-07,3.2223761081695557e-07,7.711350917816162e-07,1.5795230865478516e-06,2.592802047729492e-06,4.380941390991211e-06,6.377696990966797e-06
1,1.1116751432418823,1.1232259566895664e-10,9.42964106798172e-09,4.98257577419281e-08,1.7974525690078735e-07,4.5262277126312256e-07,1.0728836059570312e-06,2.175569534301758e-06
1,0.9503546357154846,4.540197551250458e-09,1.0069925338029861e-08,3.702007234096527e-08,1.0151416063308716e-07,3.688037395477295e-07,9.611248970031738e-07,1.996755599975586e-06
1,0.9777777791023254,3.5157427191734314e-08,1.94646418094635e-07,8.381903171539307e-07,1.7061829566955566e-06,2.5033950805664062e-06,3.7103891372680664e-06,5.27501106262207e-06
0,1.136842131614685,8.42846930027008e-08,1.993030309677124e-07,8.493661880493164e-07,1.5795230865478516e-06,2.2351741790771484e-06,3.293156623840332e-06,5.036592483520508e-06
0,0.9754601120948792,1.8742866814136505e-08,5.774199962615967e-08,1.955777406692505e-07,5.401670932769775e-07,9.98377799987793e-07,1.8030405044555664e-06,3.427267074584961e-06
0,1.0,1.7136335372924805e-07,2.980232238769531e-07,1.0654330253601074e-06,2.592802047729492e-06,4.6193599700927734e-06,6.854534149169922e-06,1.1265277862548828e-05
0,0.9112426042556763,5.820766091346741e-08,8.102506399154663e-08,1.955777406692505e-07,3.650784492492676e-07,7.636845111846924e-07,1.4156103134155273e-06,2.3990869522094727e-06
0,0.9556962251663208,5.2852556109428406e-08,1.5366822481155396e-07,6.295740604400635e-07,1.3336539268493652e-06,2.7120113372802734e-06,5.334615707397461e-06,1.049041748046875e-05
1,0.8954248428344727,8.89413058757782e-08,3.6135315895080566e-07,8.046627044677734e-07,2.041459083557129e-06,3.874301910400391e-06,6.5267086029052734e-06,9.298324584960938e-06
1,1.0800000429153442,5.471520125865936e-08,9.918585419654846e-08,3.9674341678619385e-07,1.080334186553955e-06,2.3990869522094727e-06,4.1425228118896484e-06,6.258487701416016e-06
1,0.9426751732826233,2.0256265997886658e-08,6.239861249923706e-08,5.811452865600586e-07,1.773238182067871e-06,3.4868717193603516e-06,6.079673767089844e-06,8.702278137207031e-06
1,0.8727272748947144,9.173527359962463e-08,1.4621764421463013e-07,3.334134817123413e-07,8.605420589447021e-07,1.564621925354004e-06,2.7120113372802734e-06,4.798173904418945e-06
1,0.9534883499145508,2.3632310330867767e-08,7.962808012962341e-08,4.842877388000488e-07,9.685754776000977e-07,1.6316771507263184e-06,2.905726432800293e-06,4.9173831939697266e-06
0,0.9379844665527344,7.363269105553627e-09,2.3166649043560028e-08,7.636845111846924e-08,2.4400651454925537e-07,7.37607479095459e-07,1.996755599975586e-06,3.844499588012695e-06
1,1.0,1.8917489796876907e-09,5.384208634495735e-09,3.166496753692627e-08,1.2014061212539673e-07,4.6938657760620117e-07,1.1920928955078125e-06,2.2798776626586914e-06
0,0.9722222089767456,5.727633833885193e-08,1.0291114449501038e-07,2.477318048477173e-07,5.140900611877441e-07,9.5367431640625e-07,1.7136335372924805e-06,2.7418136596679688e-06
0,0.9842932224273682,4.802132025361061e-09,1.979060471057892e-08,2.0116567611694336e-07,6.48200511932373e-07,1.773238182067871e-06,3.203749656677246e-06,5.841255187988281e-06
1,0.8554913401603699,4.71482053399086e-09,2.0721927285194397e-08,1.3224780559539795e-07,8.419156074523926e-07,2.0563602447509766e-06,4.410743713378906e-06,7.212162017822266e-06
0,1.0292397737503052,2.3865140974521637e-08,5.820766091346741e-08,2.8312206268310547e-07,9.499490261077881e-07,2.086162567138672e-06,3.2186508178710938e-06,5.4836273193359375e-06
0,0.8942731022834778,1.2689270079135895e-08,5.005858838558197e-08,1.1408701539039612e-07,2.3283064365386963e-07,5.103647708892822e-07,1.2218952178955078e-06,2.1010637283325195e-06
1,0.9583333134651184,6.693881005048752e-09,3.236345946788788e-08,1.778826117515564e-07,4.377216100692749e-07,1.0654330253601074e-06,2.428889274597168e-06,4.0531158447265625e-06
0,0.8697478771209717,4.7963112592697144e-08,8.847564458847046e-08,2.514570951461792e-07,6.705522537231445e-07,1.475214958190918e-06,2.682209014892578e-06,4.202127456665039e-06
1,0.8975903391838074,6.146728992462158e-08,2.337619662284851e-07,9.424984455108643e-07,1.8328428268432617e-06,2.8759241104125977e-06,4.1425228118896484e-06,6.109476089477539e-06
1,0.9375,1.955777406692505e-08,5.029141902923584e-08,1.601874828338623e-07,3.594905138015747e-07,8.419156074523926e-07,1.5497207641601562e-06,2.3692846298217773e-06
0,0.976331353187561,3.557652235031128e-07,5.103647708892822e-07,1.1175870895385742e-06,2.250075340270996e-06,3.814697265625e-06,5.7220458984375e-06,8.821487426757812e-06
1,0.9166666865348816,5.2677933126688e-09,1.257285475730896e-08,5.657784640789032e-08,1.5273690223693848e-07,4.3585896492004395e-07,1.30385160446167e-06,2.5331974029541016e-06
1,1.0242424011230469,1.5087425708770752e-07,3.03611159324646e-07,7.487833499908447e-07,1.564621925354004e-06,4.172325134277344e-06,7.0035457611083984e-06,1.0669231414794922e-05
1,1.0923912525177002,1.1688098311424255e-07,3.296881914138794e-07,1.2814998626708984e-06,2.905726432800293e-06,4.708766937255859e-06,7.271766662597656e-06,1.1980533599853516e-05
0,0.9330143332481384,1.2281816452741623e-08,3.5157427191734314e-08,1.6298145055770874e-07,5.587935447692871e-07,9.685754776000977e-07,1.5795230865478516e-06,2.9206275939941406e-06
0,0.9586206674575806,8.672941476106644e-09,2.200249582529068e-08,1.0244548320770264e-07,4.880130290985107e-07,1.1175870895385742e-06,1.9818544387817383e-06,3.3080577850341797e-06
1,0.9367815852165222,7.8580342233181e-09,3.864988684654236e-08,1.3783574104309082e-07,5.140900611877441e-07,1.1771917343139648e-06,2.4884939193725586e-06,3.904104232788086e-06
0,1.0255318880081177,1.6370904631912708e-09,1.955777406692505e-08,5.4249539971351624e-08,2.998858690261841e-07,1.0579824447631836e-06,2.384185791015625e-06,4.5299530029296875e-06
1,1.0202702283859253,9.778887033462524e-09,7.962808012962341e-08,2.7567148208618164e-07,7.152557373046875e-07,1.996755599975586e-06,4.380941390991211e-06,7.987022399902344e-06
0,1.0880000591278076,6.193295121192932e-08,1.778826117515564e-07,6.51925802230835e-07,1.4156103134155273e-06,2.205371856689453e-06,3.3676624298095703e-06,4.6193599700927734e-06
1,0.9154929518699646,2.0838342607021332e-08,4.353933036327362e-08,1.6111880540847778e-07,3.594905138015747e-07,8.568167686462402e-07,1.7508864402770996e-06,3.725290298461914e-06
1,0.8381502628326416,1.8044374883174896e-08,3.888271749019623e-08,2.2724270820617676e-07,7.301568984985352e-07,2.175569534301758e-06,3.904104232788086e-06,7.3015689849853516e-06
1,1.0178571939468384,1.2281816452741623e-08,3.934837877750397e-08,1.4156103134155273e-07,5.885958671569824e-07,1.3783574104309082e-06,2.995133399963379e-06,5.781650543212891e-06
0,1.0276679992675781,1.5599653124809265e-08,1.7695128917694092e-07,8.121132850646973e-07,1.780688762664795e-06,3.516674041748047e-06,5.632638931274414e-06,7.569789886474609e-06
1,1.00421941280365,3.157765604555607e-09,1.664739102125168e-08,9.359791874885559e-08,2.4028122425079346e-07,6.295740604400635e-07,1.1473894119262695e-06,2.086162567138672e-06
0,1.0607287883758545,2.9802322387695312e-08,1.0710209608078003e-07,4.116445779800415e-07,9.201467037200928e-07,2.1010637283325195e-06,3.7550926208496094e-06,6.198883056640625e-06
0,0.7945205569267273,2.0139850676059723e-08,6.05359673500061e-08,3.5762786865234375e-07,9.611248970031738e-07,1.7881393432617188e-06,2.950429916381836e-06,6.0498714447021484e-06
1,0.9279661178588867,8.556526154279709e-09,2.0023435354232788e-08,7.543712854385376e-08,1.825392246246338e-07,6.258487701416016e-07,1.7285346984863281e-06,3.0994415283203125e-06
0,1.0138888359069824,6.490154191851616e-09,2.3748725652694702e-08,7.869675755500793e-08,3.110617399215698e-07,9.462237358093262e-07,1.8924474716186523e-06,3.471970558166504e-06
1,1.0071429014205933,5.494803190231323e-08,1.210719347000122e-07,3.0174851417541504e-07,8.158385753631592e-07,1.4156103134155273e-06,2.7418136596679688e-06,4.798173904418945e-06
1,1.0181818008422852,1.5133991837501526e-08,3.655441105365753e-08,2.3562461137771606e-07,5.848705768585205e-07,1.4901161193847656e-06,2.4437904357910156e-06,4.082918167114258e-06
0,0.9082568883895874,3.2887328416109085e-09,7.916241884231567e-09,1.0617077350616455e-07,5.848705768585205e-07,1.5050172805786133e-06,2.905726432800293e-06,4.589557647705078e-06
1,0.9291045069694519,5.727633833885193e-08,1.0477378964424133e-07,4.209578037261963e-07,1.2516975402832031e-06,2.5480985641479492e-06,4.082918167114258e-06,5.8710575103759766e-06
0,0.805031418800354,3.987224772572517e-09,2.293381839990616e-08,1.424923539161682e-07,4.2282044887542725e-07,1.475214958190918e-06,3.3527612686157227e-06,6.079673767089844e-06
1,0.9597989916801453,4.284083843231201e-08,1.3783574104309082e-07,7.115304470062256e-07,2.0116567611694336e-06,3.6507844924926758e-06,5.692243576049805e-06,1.043081283569336e-05
1,1.037593960762024,5.029141902923584e-08,1.0384246706962585e-07,4.76837158203125e-07,1.1175870895385742e-06,2.1010637283325195e-06,3.382563591003418e-06,5.364418029785156e-06
0,0.9457364082336426,1.7345882952213287e-08,6.938353180885315e-08,3.0547380447387695e-07,9.313225746154785e-07,1.691281795501709e-06,2.8014183044433594e-06,4.410743713378906e-06
1,0.8448275923728943,3.934837877750397e-08,1.2014061212539673e-07,4.1909515857696533e-07,1.1771917343139648e-06,2.339482307434082e-06,3.5017728805541992e-06,4.887580871582031e-06
0,1.1486486196517944,7.566995918750763e-10,1.6065314412117004e-08,1.1129304766654968e-07,2.8870999813079834e-07,1.0207295417785645e-06,2.130866050720215e-06,3.606081008911133e-06
0,1.0045249462127686,1.414446160197258e-08,5.3085386753082275e-08,1.4156103134155273e-07,3.520399332046509e-07,1.0952353477478027e-06,2.175569534301758e-06,3.516674041748047e-06
0,0.9634146094322205,1.0826624929904938e-08,6.798654794692993e-08,2.4959444999694824e-07,5.960464477539062e-07,1.5944242477416992e-06,2.9206275939941406e-06,4.32133674621582e-06
1,1.1417323350906372,9.220093488693237e-08,1.862645149230957e-07,5.066394805908203e-07,9.313225746154785e-07,2.175569534301758e-06,4.231929779052734e-06,6.943941116333008e-06
0,1.183823585510254,1.3445969671010971e-08,7.171183824539185e-08,3.9674341678619385e-07,1.2069940567016602e-06,2.3692846298217773e-06,3.7103891372680664e-06,5.632638931274414e-06
1,0.9605262875556946,1.4994293451309204e-07,2.2910535335540771e-07,6.332993507385254e-07,9.760260581970215e-07,1.646578311920166e-06,2.637505531311035e-06,4.32133674621582e-06
0,0.9935483932495117,2.1973391994833946e-09,1.909211277961731e-08,2.942979335784912e-07,8.23289155960083e-07,1.7583370208740234e-06,3.3527612686157227e-06,5.632638931274414e-06
0,1.0,2.6635825634002686e-07,7.078051567077637e-07,1.2889504432678223e-06,1.8328428268432617e-06,2.7418136596679688e-06,4.351139068603516e-06,7.092952728271484e-06
1,0.8397436141967773,5.774199962615967e-08,1.6111880540847778e-07,8.195638656616211e-07,1.6987323760986328e-06,2.8312206268310547e-06,3.933906555175781e-06,5.990266799926758e-06
0,1.148936152458191,1.1175870895385742e-08,4.842877388000488e-08,2.9243528842926025e-07,8.828938007354736e-07,1.7508864402770996e-06,3.203749656677246e-06,5.364418029785156e-06
0,1.0174672603607178,8.847564458847046e-09,2.5727786123752594e-08,7.869675755500793e-08,2.0116567611694336e-07,4.7497451305389404e-07,1.1622905731201172e-06,2.4586915969848633e-06
1,0.9692307710647583,3.888271749019623e-08,5.541369318962097e-08,1.5925616025924683e-07,3.762543201446533e-07,8.456408977508545e-07,1.7657876014709473e-06,3.3527612686157227e-06
0,0.8903225660324097,1.1734664440155029e-07,2.4586915969848633e-07,1.5124678611755371e-06,2.771615982055664e-06,4.857778549194336e-06,8.761882781982422e-06,1.5616416931152344e-05
1,1.068750023841858,5.638867150992155e-10,5.326000973582268e-09,3.073364496231079e-08,1.9185245037078857e-07,4.4889748096466064e-07,1.0356307029724121e-06,2.0116567611694336e-06
0,0.9868420958518982,9.255018085241318e-09,2.3166649043560028e-08,6.565824151039124e-08,2.086162567138672e-07,5.029141902923584e-07,1.1995434761047363e-06,2.3990869522094727e-06
1,0.9377593398094177,2.874003257602453e-10,1.9063008949160576e-09,1.437729224562645e-08,7.636845111846924e-08,3.334134817123413e-07,9.126961231231689e-07,1.7285346984863281e-06
0,0.969924807548523,4.912726581096649e-08,1.601874828338623e-07,4.842877388000488e-07,1.1026859283447266e-06,2.5033950805664062e-06,5.125999450683594e-06,8.761882781982422e-06
0,0.8108108043670654,8.381903171539307e-09,2.2351741790771484e-08,3.46451997756958e-07,9.164214134216309e-07,1.952052116394043e-06,3.9637088775634766e-06,6.616115570068359e-06
1,0.9346405267715454,4.889443516731262e-09,1.257285475730896e-08,9.173527359962463e-08,3.3527612686157227e-07,1.1026859283447266e-06,2.115964889526367e-06,3.427267074584961e-06
1,0.9712643623352051,9.255018085241318e-09,3.771856427192688e-08,1.816079020500183e-07,5.811452865600586e-07,1.2442469596862793e-06,2.175569534301758e-06,4.0531158447265625e-06
0,0.8580645322799683,2.0721927285194397e-08,5.3551048040390015e-08,5.21540641784668e-07,2.250075340270996e-06,4.023313522338867e-06,6.67572021484375e-06,1.239776611328125e-05
1,0.8612244725227356,2.561137080192566e-09,3.3527612686157227e-08,1.1920928955078125e-07,3.2782554626464844e-07,7.82310962677002e-07,1.4007091522216797e-06,2.2649765014648438e-06
1,0.914893627166748,2.561137080192566e-09,1.2863893061876297e-08,5.960464477539063e-08,1.9371509552001953e-07,6.370246410369873e-07,1.3485550880432129e-06,2.5779008865356445e-06
1,0.9906103014945984,1.7881393432617188e-07,1.8551945686340332e-06,3.904104232788086e-06,7.450580596923828e-06,1.138448715209961e-05,1.609325408935547e-05,2.086162567138672e-05
1,1.1523178815841675,5.122274160385132e-08,1.5366822481155396e-07,4.116445779800415e-07,1.7508864402770996e-06,3.4868717193603516e-06,6.22868537902832e-06,9.953975677490234e-06
0,0.987500011920929,3.189779818058014e-08,2.076849341392517e-07,7.338821887969971e-07,1.8030405044555664e-06,2.950429916381836e-06,4.26173210144043e-06,6.079673767089844e-06
1,0.9537572264671326,5.73345459997654e-09,2.10711732506752e-08,1.257285475730896e-07,4.544854164123535e-07,1.1622905731201172e-06,2.6226043701171875e-06,4.827976226806641e-06
0,0.9545454382896423,1.0593794286251068e-08,3.189779818058014e-08,1.73225998878479e-07,5.252659320831299e-07,1.3187527656555176e-06,2.7567148208618164e-06,4.410743713378906e-06
0,1.0540540218353271,6.577465683221817e-09,2.3515895009040833e-08,6.28642737865448e-08,1.6111880540847778e-07,4.3958425521850586e-07,1.1771917343139648e-06,2.7418136596679688e-06
0,1.0404623746871948,8.96397978067398e-09,2.7124769985675812e-08,1.2386590242385864e-07,4.76837158203125e-07,1.1920928955078125e-06,2.1904706954956055e-06,3.6507844924926758e-06
1,0.8943662047386169,3.3651303965598345e-10,1.7389538697898388e-09,1.0302755981683731e-08,5.960464477539063e-08,2.1327286958694458e-07,5.923211574554443e-07,1.1399388313293457e-06
0,1.0402299165725708,9.604264050722122e-10,7.62520357966423e-09,5.3318217396736145e-08,3.781169652938843e-07,1.0132789611816406e-06,2.175569534301758e-06,4.351139068603516e-06
1,0.8566176295280457,2.1391315385699272e-09,9.546056389808655e-09,3.4458935260772705e-08,1.2200325727462769e-07,7.003545761108398e-07,1.9222497940063477e-06,4.410743713378906e-06
1,1.0053763389587402,1.2759119272232056e-07,4.023313522338867e-07,1.1026859283447266e-06,2.115964889526367e-06,4.500150680541992e-06,6.884336471557617e-06,1.049041748046875e-05
1,0.9024389982223511,4.0512531995773315e-08,9.12696123123169e-08,4.3958425521850586e-07,9.387731552124023e-07,1.735985279083252e-06,2.5480985641479492e-06,4.410743713378906e-06
1,0.9935483932495117,2.4010660126805305e-09,2.7241185307502747e-08,1.955777406692505e-07,8.605420589447021e-07,1.8402934074401855e-06,3.516674041748047e-06,5.9604644775390625e-06
1,1.080246925354004,5.8673322200775146e-08,1.1920928955078125e-07,8.23289155960083e-07,1.9669532775878906e-06,3.546476364135742e-06,7.271766662597656e-06,1.3828277587890625e-05
0,0.9333333373069763,6.373738870024681e-09,2.200249582529068e-08,1.210719347000122e-07,5.885958671569824e-07,1.2442469596862793e-06,2.7120113372802734e-06,4.559755325317383e-06
0,0.9166666865348816,1.3853423297405243e-08,8.66129994392395e-08,6.183981895446777e-07,1.296401023864746e-06,2.473592758178711e-06,4.112720489501953e-06,6.258487701416016e-06
1,0.949999988079071,8.381903171539307e-08,1.7881393432617188e-07,4.023313522338867e-07,1.214444637298584e-06,2.428889274597168e-06,3.546476364135742e-06,5.811452865600586e-06
